Date,Management Unit,County,Sex,Age,materialSampleType,Weight,Length
3/31/01,Wagontire,Lake,F,5,A,87,84
4/1/01,Walla Walla,Umatilla,F,7,A,78,
4/2/01,Siuslaw,Douglas,F,8,A,98,74
4/5/01,Melrose,Douglas,M,3,A,148,86
4/7/01,Klamath Falls,Klamath,M,2,C,,81
4/7/01,Keno,Klamath,M,9,A,132,84
4/10/01,Alsea,Benton,F,0,A,29,51
4/14/01,Ochoco,Crook,M,1,A,60,65
4/14/01,Ochoco,Crook,F,4,A,93,80
4/15/01,Malheur River,Harney,M,2,A,135,84
4/15/01,Alsea,Lane,M,10,A,120,85
4/16/01,Santiam,Clackamas,F,1,A,65,69
4/17/01,Melrose,Douglas,F,6,A,99,76
4/17/01,Powers,Coos,M,1,A,146,84
4/18/01,Alsea,Lane,F,0,A,42,57
4/18/01,Siuslaw,Lane,M,3,A,90,85
4/19/01,Melrose,Douglas,M,2,A,100,
4/20/01,Indigo,Douglas,M,2,B,110,84
4/20/01,Interstate,Lake,M,7,A,129,86
4/21/01,Alsea,Lane,M,0,A,42,57
4/21/01,Columbia Basin,Umatilla,M,1,B,65,69
4/21/01,Silver Lake,Lake,F,16,A,95,76
4/22/01,Alsea,Lane,F,0,A,42,57
4/23/01,Tioga,Douglas,F,0,A,48,63
4/23/01,Warner,Lake,M,2,A,111,81
4/24/01,Siuslaw,Lane,F,3,A,81,75
4/26/01,Interstate,Lake,M,2,A,110,83
4/27/01,Applegate,Jackson,M,6,A,115,73
4/29/01,Maury,Crook,F,11,A,75,77
4/29/01,Murderers Creek,Grant,M,6,A,127,81
5/1/01,Sixes,Curry,F,2,B,,75
5/2/01,Keno,Klamath,F,3,A,67,69
5/3/01,White River,Wasco,F,5,C,,88
5/6/01,Murderers Creek,Grant,F,15,A,100,71
5/12/01,Warner,Lake,F,1,A,45,56
5/14/01,Tioga,Coos,F,3,A,,77
5/15/01,Malheur River,Harney,M,2,A,98,80
5/17/01,Chetco,Josephine,M,2,B,110,84
5/24/01,Evans Creek,Jackson,F,1,A,57,67
5/24/01,Alsea,Lane,M,5,A,140,85
6/6/01,Chetco,Curry,F,3,C,,79
6/12/01,Keno,Klamath,F,1,A,51,62
6/12/01,Beulah,Harney,F,7,A,90,74
6/15/01,Applegate,Jackson,F,0,A,25,63
6/20/01,Murderers Creek,Grant,F,1,A,75,65
6/22/01,Evans Creek,Josephine,M,1,A,55,68
6/27/01,Tioga,Coos,F,1,A,62,68
7/2/01,Biggs,Gilliam,M,10,C,,84
7/10/01,Mt Emily,Union,M,6,A,112,77
7/13/01,Sumpter,Baker,M,1,A,80,72
7/16/01,Evans Creek,Jackson,M,1,A,56,68
7/31/01,Melrose,Douglas,M,1,A,95,75
7/31/01,Siuslaw,Lane,M,2,A,,88
8/1/01,Rogue,Jackson,F,2,A,55,74
8/5/01,Evans Creek,Josephine,F,5,A,79,76
8/8/01,Grizzly,Crook,M,1,A,80,81
8/11/01,Siuslaw,Douglas,M,2,C,,72
8/14/01,Walla Walla,Umatilla,F,2,B,64,70
8/14/01,Chetco,Josphine,M,2,C,,84
8/16/01,Powers,Douglas,F,1,B,,71
8/17/01,Sixes,Curry,F,1,A,75,
8/23/01,Rogue,Jackson,M,1,A,60,66
8/25/01,Starkey,Union,M,1,A,83,75
8/26/01,Pine Creek,Baker,M,2,A,90,76
8/30/01,Ochoco,Wheeler,M,5,A,121,82
8/30/01,Ochoco,Wheeler,M,4,B,95,84
9/2/01,Chetco,Curry,F,1,A,57,70
9/2/01,Malheur River,Harney,M,2,C,,94
9/4/01,Steens Mtn,Harney,F,3,B,,82
9/5/01,Evans Creek,Josephine,F,3,A,71,73
9/6/01,Murderers Creek,Grant,M,4,A,128,85
9/8/01,Evans Creek,Douglas,F,3,A,85,74
9/9/01,McKenzie,Lane,F,1,A,45,72
9/10/01,Starkey,Union,M,4,A,138,85
9/11/01,Starkey,Union,F,1,A,61,71
9/11/01,Upper Deschutes,Deschutes,M,2,C,,80
9/12/01,Applegate,Jackson,M,0,A,44,64
9/13/01,Sled Springs,Wallowa,M,2,A,,78
9/15/01,White River,Hood River,M,2,B,70,74
9/17/01,Santiam,Marion,M,2,A,108,76
9/18/01,Rogue,Jackson,M,2,A,62,72
9/19/01,Catherine Creek,Union,F,1,A,64,
9/24/01,Melrose,Douglas,M,2,A,122,85
9/29/01,McKenzie,Lane,M,2,A,85,78
9/30/01,Tioga,Douglas,M,1,A,95,71
9/30/01,Rogue,Jackson,M,4,B,117,82
9/30/01,Northside,Grant,F,2,B,76,
10/2/01,Ukiah,Umatilla,F,3,A,83,76
10/4/01,Beulah,Malheur,F,2,A,60,66
10/5/01,Maury,Crook,M,0,A,48,57
10/6/01,McKenzie,Lane,M,3,A,122,79
10/7/01,Rogue,Jackson,F,1,A,59,63
10/9/01,Sumpter,Baker,F,2,A,,78
10/13/01,Biggs,Sherman,M,3,A,120,81
10/15/01,Santiam,Linn,M,2,C,,70
10/18/01,Evans Creek,Douglas,F,1,A,47,61
10/21/01,Tioga,Coos,F,1,B,78,76
10/26/01,Melrose,Douglas,M,1,A,98,83
10/29/01,Grizzly,Crook,M,2,A,125,87
10/30/01,Applegate,Josephine,F,4,A,66,72
11/3/01,Starkey,Union,M,5,A,146,87
11/4/01,Murderers Creek,Grant,M,2,A,140,84
11/5/01,Ukiah,Umatilla,F,2,A,112,79
11/5/01,Mt Emily,Umatilla,M,1,A,136,81
11/6/01,Melrose,Douglas,F,0,A,28,69
11/6/01,Melrose,Douglas,M,2,A,130,84
11/7/01,White River,Wasco,M,1,C,,78
11/7/01,Indigo,Lane,F,3,C,,80
11/16/01,Lookout Mtn,Baker,M,6,A,146,
11/20/01,Melrose,Douglas,M,5,B,150,88
11/20/01,Heppner,Grant,M,4,C,,90
11/20/01,Chetco,Curry,M,1,A,72,
11/23/01,Malheur River,Harney,M,6,C,,83
11/24/01,Rogue,Jackson,F,2,A,85,78
11/24/01,Starkey,Union,M,1,A,122,80
11/25/01,Evans Creek,Jackson,F,2,B,76,76
11/26/01,Ochoco,Crook,F,5,A,87,77
11/26/01,Maury,Crook,F,2,A,91,78
11/26/01,Northside,Grant,M,3,B,,80
11/27/01,Maury,Crook,M,5,A,,87
11/29/01,Murderers Creek,Grant,F,5,C,,78
12/1/01,Upper Deschutes,Deschutes,F,1,C,,75
12/2/01,Maury,Crook,F,1,A,,69
12/2/01,Maury,Crook,F,4,A,,79
12/2/01,Murderers Creek,Grant,F,2,A,,80
12/2/01,Maury,Crook,M,1,A,,87
12/3/01,Interstate,Lake,M,5,A,125,80
12/4/01,Sixes,Curry,F,4,A,82,72
12/6/01,Powers,Curry,F,1,A,32,65
12/7/01,Heppner,Umatilla,M,3,A,142,81
12/9/01,Sixes,Curry,M,2,A,138,90
12/12/01,Grizzly,Crook,F,1,A,60,71
12/12/01,Walla Walla,Umatilla,M,5,B,126,79
12/16/01,Silvies,Grant,M,2,A,143,80
12/17/01,Fossil,Morrow,F,5,B,115,81
12/21/01,Metolius,Jefferson,M,5,B,120,82
12/23/01,White River,Wasco,F,1,A,68,76
12/23/01,Beulah,Malheur,M,3,A,150,83
12/24/01,Warner,Lake,F,5,A,100,77
12/27/01,Warner,Lake,F,4,A,94,76
12/28/01,Silver Lake,Lake,M,9,A,105,73
12/28/01,White River,Wasco,F,2,B,,78
12/28/01,Ochoco,Wheeler,M,2,A,110,82
12/29/01,Sumpter,Baker,M,5,A,80,76
12/29/01,Murderers Creek,Grant,M,2,B,120,80
12/31/01,Klamath Falls,Klamath,F,1,A,87,70
12/31/01,Keating,Baker,F,3,A,88,74
1/1/02,Pine Creek,Baker,M,2,A,105,74
1/1/02,Upper Deschutes,Deschutes,M,4,C,,92
1/2/02,Malheur River,Malheur,M,1,A,55,65
1/2/02,White River,Wasco,F,2,B,90,76
1/3/02,Upper Deschutes,Deschutes,M,2,B,,82
1/4/02,Alsea,Lincoln,M,6,A,,81
1/4/02,Sumpter,Baker,M,3,A,158,85
1/5/02,Klamath Falls,Klamath,F,12,A,90,74
1/6/02,Upper Deschutes,Deschutes,M,0,A,20,45
1/7/02,Columbia Basin,Umatilla,F,0,A,27,50
1/7/02,Melrose,Douglas,M,1,A,112,83
1/11/02,Owyhee,Malheur,M,2,A,130,
1/13/02,Mt Emily,Union,F,7,B,,76
1/14/02,Grizzly,Wheeler,F,0,A,40,61
1/16/02,Heppner,Morrow,F,1,A,80,69
1/17/02,Catherine Creek,Union,F,2,A,68,69
1/19/02,Santiam,Clackamas,M,2,A,130,85
1/20/02,Northside,Grant,F,3,A,84,68
1/20/02,White River,Wasco,F,1,A,,76
1/20/02,White River,Wasco,M,1,A,107,79
1/20/02,Beulah,Malheur,M,4,A,140,80
1/20/02,White River,Wasco,M,1,A,134,85
1/21/02,Rogue,Jackson,F,2,A,75,70
1/23/02,Sixes,Coos,F,1,A,75,65
1/26/02,Interstate,Lake,F,10,A,128,83
1/28/02,Ukiah,Umatilla,M,3,A,140,83
1/28/02,Grizzly,Jefferson,M,4,A,145,85
1/28/02,Ochoco,Crook,M,3,C,,101
1/30/02,Santiam,Clackamas,M,8,B,120,82
2/2/02,Walla Walla,Umatilla,F,3,B,81,73
2/2/02,White River,Wasco,F,2,A,,78
2/4/02,Paulina,Deschutes,F,0,C,,52
2/4/02,Beulah,Malheur,M,6,A,150,89
2/7/02,Malheur River,Malheur,F,2,A,70,72
2/7/02,Malheur River,Malheur,M,2,A,105,85
2/8/02,White River,Wasco,F,3,C,,74
2/8/02,Catherine Creek,Union,M,5,A,164,88
2/9/02,Lookout Mtn,Baker,M,4,A,145,85
2/9/02,Powers,Coos,F,2,A,75,
2/10/02,Dixon,Jackson,M,3,B,121,87
2/12/02,Warner,Lake,F,7,A,103,77
2/14/02,Pine Creek,Baker,F,3,A,80,73
2/15/02,White River,Wasco,M,1,B,92,
2/18/02,White River,Wasco,F,2,A,110,75
2/23/02,Metolius,Deschutes,F,2,C,,83
2/25/02,Siuslaw,Douglas,M,3,A,120,
2/28/02,Desolation,Grant,M,7,A,140,80
3/8/02,Grizzly,Jefferson,M,4,A,135,87
3/9/02,Applegate,Josephine,M,0,A,49,62
3/9/02,Alsea,Lane,M,6,C,,94
3/11/02,Metolius,Deschutes,M,1,A,78,
3/12/02,White River,Wasco,M,3,A,125,83
3/15/02,Northside,Grant,F,1,C,,64
3/16/02,Desolation,Grant,F,3,C,,79
3/16/02,Grizzly,Crook,F,4,A,80,83
3/17/02,Applegate,Jackson,F,3,A,77,77
3/17/02,Melrose,Douglas,M,3,A,149,87
3/20/02,Warner,Lake,M,6,A,140,82
3/25/02,Maupin,Wasco,M,1,A,65,69
3/28/02,Tioga,Douglas,M,1,A,98,78
3/28/02,Applegate,Jackson,M,4,A,131,82
3/31/02,Ukiah,Umatilla,M,6,A,142,
4/2/02,Ukiah,Umatilla,F,0,B,57,61
4/4/02,Fossil,Wheeler,F,1,C,,63
4/15/02,Wenaha,Union,F,3,B,82,
4/17/02,Melrose,Douglas,F,1,A,92,78
4/18/02,Pine Creek,Baker,M,0,C,,62
4/19/02,Siuslaw,Lane,M,2,A,105,80
4/22/02,Keating,Baker,F,0,A,35,51
4/25/02,Interstate,Lake,F,0,A,25,45
4/25/02,Applegate,Jackson,F,1,A,56,70
4/25/02,Applegate,Jackson,M,1,A,75,70
4/25/02,Applegate,Jackson,F,14,A,86,73
4/25/02,Applegate,Jackson,M,1,A,77,78
4/28/02,Beulah,Malheur,M,3,A,130,79
5/6/02,Interstate,Lake,F,2,A,85,
5/8/02,Tioga,Douglas,F,1,A,81,72
5/8/02,White River,Wasco,M,4,A,152,87
5/11/02,Ukiah,Umatilla,F,1,A,56,63
5/11/02,Keno,Klamath,F,1,A,64,77
5/12/02,Santiam,Clackamas,M,1,A,56,64
5/20/02,White River,Wasco,M,0,B,60,67
5/23/02,Evans Creek,Jackson,F,1,A,63,70
5/25/02,Santiam,Linn,F,0,A,40,63
5/25/02,Applegate,Jackson,M,3,A,96,88
5/27/02,Beulah,Grant,M,8,C,,99
5/29/02,Interstate,Klamath,M,1,A,22,55
5/29/02,Grizzly,Crook,M,1,A,76,78
5/31/02,Ukiah,Umatilla,M,3,C,,82
5/31/02,Warner,Lake,M,1,A,88,
6/5/02,Siuslaw,Douglas,M,1,A,42,61
6/10/02,Dixon,Douglas,F,3,A,73,79
6/11/02,Evans Creek,Jackson,F,1,A,31,68
6/11/02,Trask,Polk,M,1,A,110,78
6/13/02,Tioga,Douglas,F,0,A,33,60
6/14/02,Sixes,Coos,M,2,A,,77
6/15/02,Evans Creek,Jackson,M,2,A,116,85
6/21/02,Melrose,Douglas,M,2,A,100,81
6/26/02,Sled Springs,Wallowa,M,7,A,110,
6/29/02,Owyhee,Malheur,F,5,A,67,77
7/7/02,Dixon,Douglas,M,1,A,94,80
7/10/02,Mt Emily,Union,M,1,A,50,
7/17/02,Evans Creek,Jackson,M,1,A,82,81
7/18/02,Northside,Grant,M,1,A,78,61
7/19/02,Tioga,Douglas,M,0,A,45,62
7/24/02,Powers,Douglas,M,2,A,51,64
8/2/02,White River,Hood River,F,1,C,,64
8/2/02,Tioga,Douglas,M,1,A,81,77
8/2/02,Dixon,Douglas,M,2,A,117,85
8/5/02,Wenaha,Wallowa,F,6,A,86,78
8/6/02,White River,Wasco,M,4,A,120,85
8/9/02,Indigo,Lane,M,1,A,85,74
8/9/02,Ukiah,Union,M,2,B,80,79
8/12/02,Mt Emily,Umatilla,M,2,A,68,66
8/15/02,Beulah,Malheur,M,1,A,90,72
8/15/02,Beulah,Malheur,M,2,A,95,73
8/16/02,Heppner,Morrow,M,2,A,85,74
8/18/02,Catherine Creek,Union,M,3,A,123,81
8/19/02,Murderers Creek,Grant,F,15,A,85,70
8/20/02,Beulah,Malheur,F,4,A,,81
8/21/02,Siuslaw,Lane,F,10,A,85,69
8/23/02,Tioga,Coos,M,3,A,120,80
8/25/02,Sled Springs,Wallowa,F,3,A,72,67
8/27/02,Ochoco,Wheeler,F,1,B,50,71
8/28/02,Sumpter,Baker,F,4,A,90,83
8/28/02,Beulah,Grant,M,3,C,,83
9/1/02,Evans Creek,Jackson,M,2,A,90,82
9/2/02,Sixes,Coos,F,1,B,60,78
9/2/02,Sixes,Coos,M,1,B,85,80
9/6/02,Paulina,Deschutes,M,1,A,100,82
9/8/02,Siuslaw,Douglas,F,1,A,68,67
9/9/02,Powers,Douglas,M,1,A,100,77
9/11/02,Murderers Creek,Grant,F,0,A,25,51
9/11/02,Walla Walla,Umatilla,F,6,C,,72
9/14/02,Powers,Coos,F,1,C,,72
9/14/02,Klamath Falls,Klamath,M,1,A,93,78
9/17/02,Murderers Creek,Grant,F,1,A,63,58
9/19/02,Heppner,Grant,F,2,B,80,68
9/19/02,Santiam,Multnomah,F,1,A,120,78
9/22/02,Powers,Coos,M,1,A,74,73
9/22/02,Siuslaw,Lane,M,1,A,85,74
9/22/02,Maupin,Wasco,F,1,C,,77
9/22/02,Grizzly,Jefferson,F,4,A,107,78
9/23/02,Sixes,Curry,M,3,A,146,84
9/24/02,Mt Emily,Union,F,2,A,68,71
9/27/02,Applegate,Jackson,M,2,A,,82
9/28/02,Biggs,Sherman,F,1,B,88,73
9/28/02,Maury,Crook,F,2,C,,80
9/28/02,Northside,Grant,M,4,A,140,84
9/28/02,Ochoco,Crook,M,3,B,135,
9/29/02,Warner,Lake,F,0,A,55,67
9/29/02,Paulina,Deschutes,F,2,C,,78
9/30/02,Mt Emily,Union,F,4,C,,73
9/30/02,Imnaha,Wallowa,M,1,C,,80
10/1/02,Ukiah,Umatilla,M,1,A,90,72
10/1/02,Ochoco,Crook,F,2,B,65,73
10/1/02,Ukiah,Umatilla,M,1,A,82,75
10/1/02,Heppner,Umatilla,M,2,A,110,
10/3/02,Klamath Falls,Klamath,F,9,A,86,72
10/4/02,Beulah,Malheur,M,1,A,100,72
10/4/02,Tioga,Douglas,M,1,A,115,78
10/4/02,Indigo,Lane,M,3,B,125,
10/5/02,Melrose,Douglas,F,2,A,85,76
10/5/02,Murderers Creek,Grant,F,9,A,110,81
10/5/02,Starkey,Union,M,1,B,37,
10/6/02,Rogue,Jackson,F,1,A,62,69
10/8/02,Murderers Creek,Grant,F,1,C,,69
10/8/02,Northside,Grant,M,5,A,151,81
10/8/02,Starkey,Union,M,7,B,140,86
10/10/02,Hood,Hood River,M,3,A,127,87
10/11/02,Klamath Falls,Klamath,M,7,A,128,84
10/12/02,Owyhee,Malheur,M,3,A,145,84
10/13/02,Rogue,Jackson,M,2,C,,75
10/20/02,Applegate,Jackson,M,2,A,108,82
10/22/02,McKenzie,Lane,F,2,B,75,75
10/23/02,Keno,Klamath,M,0,A,40,54
10/24/02,Keno,Klamath,F,0,A,35,53
10/24/02,Keno,Klamath,F,0,A,37,53
10/24/02,Desolation,Grant,M,1,A,84,74
10/24/02,Keno,Klamath,F,3,A,81,75
10/24/02,Ukiah,Umatilla,F,5,A,95,78
10/25/02,Sumpter,Baker,M,2,A,70,77
10/25/02,Owyhee,Malheur,F,2,A,,78
10/26/02,Desolation,Grant,M,3,C,,78
10/26/02,McKenzie,Lane,M,2,C,,79
10/27/02,Mt Emily,Umatilla,M,2,C,,85
10/28/02,Keno,Klamath,M,0,A,41,54
10/28/02,Applegate,Jackson,M,2,A,101,80
10/31/02,Applegate,Jackson,M,3,A,126,81
11/2/02,Heppner,Morrow,M,2,A,60,74
11/3/02,Starkey,Union,F,1,A,65,70
11/3/02,Starkey,Union,F,1,A,70,71
11/3/02,Dixon,Douglas,F,1,A,73,74
11/3/02,Fossil,Wheeler,F,4,B,91,79
11/3/02,Dixon,Douglas,F,1,A,72,84
11/3/02,Chesnimnus,Wallowa,M,5,C,,89
11/4/02,Malheur River,Harney,F,7,A,88,74
11/4/02,Catherine Creek,Union,M,4,B,116,83
11/5/02,Applegate,Jackson,F,7,C,,70
11/5/02,Heppner,Grant,M,5,A,135,96
11/6/02,Tioga,Coos,F,2,C,,78
11/6/02,Pine Creek,Baker,F,3,B,73,
11/7/02,Murderers Creek,Grant,M,7,B,123,81
11/13/02,Rogue,Jackson,F,2,A,71,75
11/15/02,Malheur River,Harney,M,6,C,,86
11/16/02,Starkey,Union,F,13,A,79,73
11/19/02,Melrose,Douglas,M,1,A,93,75
11/20/02,Tioga,Coos,M,1,A,90,70
11/20/02,Ukiah,Umatilla,F,2,B,68,76
11/24/02,Keating,Baker,F,1,A,49,71
11/25/02,Ukiah,Umatilla,M,7,A,150,
11/27/02,White River,Wasco,M,3,A,135,84
11/28/02,Beulah,Baker,F,0,A,30,53
11/28/02,Beulah,Malheur,M,3,B,,88
12/1/02,Wilson,Tillamook,M,2,B,104,68
12/1/02,Alsea,Lincoln,M,6,A,147,79
12/3/02,Alsea,Lane,M,2,A,134,80
12/3/02,Tioga,Douglas,M,2,B,125,83
12/12/02,Malheur River,Harney,M,2,A,108,80
12/12/02,Sprague,Klamath,F,2,A,125,80
12/13/02,Keno,Klamath,F,2,C,,80
12/13/02,Fossil,Wheeler,M,4,C,,92
12/14/02,McKenzie,Lane,F,5,A,,74
12/15/02,Melrose,Douglas,M,6,C,,80
12/18/02,White River,Wasco,F,1,A,80,77
12/18/02,Paulina,Deschutes,F,2,C,,80
12/20/02,Columbia Basin,Umatilla,F,4,A,94,84
12/21/02,Beulah,Malheur,F,8,A,90,72
12/21/02,Silvies,Harney,M,2,B,120,73
12/21/02,Grizzly,Jefferson,F,9,C,,80
12/21/02,Klamath Falls,Klamath,M,1,B,140,84
12/21/02,Fort Rock,Lake,M,5,B,140,87
12/22/02,White River,Wasco,M,1,A,65,67
12/22/02,Silvies,Harney,F,2,C,,77
12/22/02,White River,Wasco,F,6,A,95,79
12/22/02,Silvies,Harney,M,3,C,,81
12/22/02,Beulah,Malheur,M,3,A,130,85
12/22/02,Malheur River,Harney,M,5,C,,88
12/23/02,Silvies,Harney,M,5,A,150,80
12/23/02,White River,Wasco,M,3,A,140,85
12/23/02,Applegate,Jackson,F,6,A,105,
12/27/02,Malheur River,Harney,M,6,C,,72
12/27/02,Evans Creek,Josephine,M,4,A,130,81
12/28/02,Alsea,Lane,F,2,C,,72
12/29/02,Warner,Lake,M,2,C,,82
12/29/02,Silvies,Harney,M,4,C,,86
12/29/02,Interstate,Lake,M,7,A,168,90
12/30/02,Dixon,Douglas,M,0,A,27,50
12/31/02,Warner,Lake,F,0,A,66,70
12/31/02,McKenzie,Linn,F,1,A,90,76
12/31/02,Fossil,Wheeler,M,7,C,,94
1/1/03,Sixes,Coos,M,3,A,110,82
1/1/03,Lookout Mtn,Baker,M,2,A,140,83
1/4/03,Silvies,Harney,F,6,B,,70
1/4/03,Malheur River,Harney,F,3,B,,76
1/7/03,Columbia Basin,Umatilla,F,0,A,27,50
1/8/03,Klamath Falls,Klamath,M,3,A,138,84
1/12/03,Santiam,Marion,M,1,A,,72
1/13/03,Wenaha,Union,F,4,A,82,72
1/15/03,Applegate,Jackson,M,3,A,136,82
1/18/03,Keating,Baker,F,0,A,30,49
1/20/03,Malheur River,Malheur,M,3,A,150,94
1/22/03,Mt Emily,Umatilla,F,1,A,,70
1/22/03,Melrose,Douglas,M,0,A,62,77
1/23/03,Fossil,Wheeler,F,0,C,,54
1/25/03,Warner,Lake,M,1,A,65,60
1/25/03,Maupin,Wasco,F,1,A,77,76
1/25/03,Minam,Wallowa,M,6,C,,96
1/29/03,Metolius,Jefferson,F,2,C,,72
1/29/03,Klamath Falls,Klamath,M,4,A,128,86
2/1/03,Sumpter,Baker,F,2,A,100,72
2/3/03,Beulah,Malheur,M,2,A,130,81
2/4/03,Sled Springs,Wallowa,M,1,A,52,62
2/4/03,Sixes,Coos,M,2,C,,80
2/4/03,Keating,Baker,M,2,A,105,81
2/5/03,Melrose,Douglas,M,2,A,150,84
2/13/03,Siuslaw,Douglas,F,2,C,,80
2/14/03,Malheur River,Malheur,F,2,A,100,80
2/16/03,Upper Deschutes,Deschutes,F,8,C,,72
2/17/03,Interstate,Klamath,F,4,B,82,70
2/18/03,White River,Wasco,F,5,A,120,82
2/19/03,Grizzly,Wasco,F,2,C,,77
2/20/03,Desolation,Grant,F,1,B,48,59
2/20/03,Juniper,Harney,M,2,A,110,72
2/20/03,Rogue,Jackson,M,2,A,105,82
2/20/03,Northside,Grant,M,6,A,155,
2/22/03,Applegate,Jackson,F,0,B,33,57
2/22/03,Malheur River,Malheur,M,2,C,,85
2/22/03,Malheur River,Malheur,M,2,C,,86
2/23/03,Applegate,Jackson,M,0,A,45,60
2/24/03,Applegate,Jackson,F,2,A,80,69
2/25/03,Murderers Creek,Grant,F,0,A,62,68
2/25/03,Melrose,Douglas,F,1,A,68,69
2/25/03,Tioga,Douglas,M,2,A,116,85
2/26/03,White River,Wasco,F,3,A,120,80
2/28/03,Warner,Lake,F,5,C,,78
3/4/03,White River,Wasco,M,2,C,,100
3/5/03,Silver Lake,Lake,F,9,A,95,77
3/5/03,Beulah,Malheur,F,2,B,110,78
3/6/03,Melrose,Douglas,F,0,A,48,64
3/7/03,Walla Walla,Umatilla,M,3,B,123,80
3/7/03,Sumpter,Baker,M,3,A,155,88
3/8/03,Grizzly,Jefferson,M,3,A,145,85
3/9/03,Steens Mtn,Harney,F,8,C,,73
3/11/03,Klamath Falls,Klamath,M,0,C,,65
3/13/03,Melrose,Douglas,M,1,A,70,69
3/13/03,Beulah,Malheur,M,7,A,120,84
3/17/03,Melrose,Douglas,M,0,A,60,65
3/18/03,Tioga,Douglas,F,3,A,95,77
3/18/03,Tioga,Douglas,F,2,A,95,78
3/20/03,Metolius,Jefferson,M,4,A,140,84
3/31/03,Catherine Creek,Union,F,0,A,29,54
3/31/03,Melrose,Douglas,F,2,A,77,73
4/3/03,Tioga,Douglas,F,2,A,82,77
4/3/03,Beulah,Malheur,M,4,A,145,92
4/5/03,Catherine Creek,Union,F,3,A,83,76
4/5/03,Malheur River,Harney,F,3,C,,80
4/6/03,Ukiah,Umatilla,M,5,A,,80
4/7/03,Sumpter,Baker,F,3,C,,80
4/8/03,Murderers Creek,Grant,F,7,C,,91
4/12/03,Siuslaw,Lane,F,6,A,78,64
4/12/03,Hood,Hood River,M,3,A,142,87
4/15/03,Melrose,Douglas,M,2,A,116,83
4/18/03,Tioga,Douglas,M,2,A,130,71
4/21/03,Siuslaw,Lane,F,0,A,35,55
4/21/03,Applegate,Jackson,F,2,A,65,74
4/22/03,Siuslaw,Lane,F,0,A,45,55
4/22/03,Indigo,Douglas,F,1,A,45,62
4/24/03,Beulah,Malheur,F,2,B,80,77
4/25/03,Warner,Lake,F,1,A,93,73
4/25/03,Wilson,Tillamook,M,4,A,135,82
4/26/03,Chesnimnus,Wallowa,M,2,A,108,78
4/28/03,Heppner,Morrow,F,1,C,,65
4/29/03,Tioga,Douglas,F,2,A,86,70
4/29/03,Indigo,Douglas,M,4,B,121,84
5/3/03,Grizzly,Jefferson,F,4,B,77,78
5/3/03,Owyhee,Malheur,M,2,A,120,84
5/3/03,Owyhee,Malheur,M,5,A,150,85
5/7/03,Melrose,Douglas,M,3,A,100,81
5/8/03,White River,Wasco,F,1,A,45,70
5/8/03,Melrose,Douglas,M,1,A,111,76
5/10/03,Melrose,Douglas,M,2,A,138,84
5/11/03,Melrose,Douglas,F,1,A,90,73
5/13/03,Sled Springs,Wallowa,M,1,A,85,72
5/14/03,Tioga,Douglas,F,5,A,89,78
5/15/03,Murderers Creek,Grant,F,1,A,36,58
5/16/03,Siuslaw,Lane,F,1,C,,74
5/17/03,Klamath Falls,Klamath,M,1,C,,60
5/17/03,Evans Creek,Douglas,M,2,A,135,84
5/18/03,Sixes,Coos,M,1,A,,80
5/19/03,Wenaha,Union,F,2,C,,70
5/21/03,Siuslaw,Lane,F,0,A,35,60
5/21/03,Tioga,Douglas,F,0,A,47,65
5/23/03,Ochoco,Wheeler,M,8,C,,98
5/24/03,Fort Rock,Lake,M,5,C,,96
5/27/03,Melrose,Douglas,M,1,A,127,83
5/30/03,Melrose,Douglas,M,1,A,102,80
6/4/03,Northside,Grant,M,3,A,141,84
6/9/03,Tioga,Douglas,M,0,A,54,68
6/21/03,Silver Lake,Lake,M,6,A,130,88
6/26/03,Melrose,Douglas,M,3,A,120,81
7/8/03,Biggs,Sherman,M,1,A,100,76
7/11/03,Malheur River,Harney,M,2,A,82,72
7/17/03,Chetco,Curry,F,4,A,70,77
7/17/03,Willamette,Clackamas,M,2,A,112,84
7/19/03,Chetco,Curry,M,2,A,105,84
7/20/03,Malheur River,Harney,M,2,A,108,77
7/23/03,Malheur River,Harney,M,1,A,100,75
7/25/03,Beulah,Malheur,M,1,A,90,80
8/1/03,Malheur River,Harney,F,4,A,100,84
8/2/03,Lookout Mtn,Baker,M,1,B,90,77
8/2/03,Siuslaw,Lane,F,10,A,80,78
8/6/03,Metolius,Jefferson,M,3,B,105,82
8/7/03,White River,Wasco,F,5,A,110,79
8/9/03,Tioga,Douglas,F,1,B,42,67
8/10/03,Tioga,Douglas,M,2,A,125,82
8/13/03,Northside,Grant,M,1,C,,68
8/16/03,Paulina,Deschutes,M,8,A,120,90
8/20/03,Evans Creek,Josephine,M,4,A,122,85
8/21/03,Beulah,Baker,F,9,A,110,74
8/21/03,Beulah,Malheur,F,3,A,115,76
8/21/03,Beulah,Malheur,M,3,A,135,78
8/22/03,Columbia Basin,Morrow,M,2,C,,72
8/24/03,Northside,Grant,F,1,A,52,67
8/26/03,Evans Creek,Douglas,M,2,A,110,81
8/26/03,Mt Emily,Union,M,3,A,127,82
8/29/03,Pine Creek,Baker,M,1,A,80,76
8/29/03,Dixon,Douglas,M,2,A,110,83
8/30/03,Malheur River,Harney,M,1,A,96,67
8/30/03,Murderers Creek,Grant,M,1,C,,84
8/30/03,Lookout Mtn,Baker,M,8,A,155,87
